"rate_company_id","company_id","service_id","fee_group","fee_code","fee","start_date","end_date","hidden","disabled","deleted","deleted_at","created_at","created_by","updated_at","updated_by"
23977,1,1611,"Large Package Surcharge","LLC-3",31.12,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:18",0
23978,1,1611,"Large Package Surcharge","LLC-4",33.58,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:18",0
23979,1,1611,"Large Package Surcharge","LLR-1",31.12,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:18",0
23980,1,1611,"Large Package Surcharge","LLR-2",33.58,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:19",0
23981,1,1611,"Large Package Surcharge","LLR-3",37.67,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:19",0
23982,1,1611,"Large Package Surcharge","LLR-4",39.31,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:20",0
23983,1,1611,"Large Package Surcharge","LPS-1",26.21,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:20",0
23984,1,1611,"Large Package Surcharge","LPS-2",28.67,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:20",0
23985,1,1611,"Large Package Surcharge","LPS-3",31.12,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:21",0
23986,1,1611,"Large Package Surcharge","LPS-4",33.58,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:21",0
23987,1,1611,"Large Package Surcharge","LPR-1",31.12,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:21",0
23988,1,1611,"Large Package Surcharge","LPR-2",33.58,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:22",0
23989,1,1611,"Large Package Surcharge","LPR-3",37.67,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:22",0
23990,1,1611,"Large Package Surcharge","LPR-4",39.31,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:27:22",0
23991,1,1611,"Delivery Area Surcharge Commercial","RDC",1.73,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:53",0
23992,1,1611,"Delivery Area Surcharge Residential","RDR",2.56,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:53",0
23993,1,1611,"Delivery Area Surcharge Commercial - Extended","LDC",2.15,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:54",0
23994,1,1611,"Delivery Area Surcharge Residential - Extended","LDR",3.36,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:54",0
23995,1,1611,"Remote Area Surcharge - 48 States","CAC",6.23,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:54",0
23996,1,1611,"Remote Area Surcharge - 48 States","CAR",6.23,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:55",0
23997,1,1611,"Residential Surcharge","RES",2.43,"2024-08-01 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:43:55",0
35257,1,1611,"Peak Surcharge - Additional Handling","SAH",5.41,"2024-11-25 00:00:00","2024-12-29 23:59:59",0,0,0,,"2024-09-18 19:57:32",0,"2024-11-19 00:19:45",0
35258,1,1611,"Peak Surcharge - Additional Handling","SAH",4.20,"2024-12-30 00:00:00","2025-01-19 23:59:59",0,0,0,,"2024-09-18 19:57:32",0,"2024-11-19 00:19:45",0
35259,1,1611,"Peak Surcharge - Additional Handling","SAH",0.00,"2025-01-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-09-18 19:57:32",0,"2024-09-18 19:57:59",0
35265,1,1611,"Peak surcharge - Large Package","SLP",54.08,"2024-11-25 00:00:00","2024-12-29 23:59:59",0,0,0,,"2024-09-18 20:28:05",0,"2024-11-19 00:23:01",0
35266,1,1611,"Peak surcharge - Large Package","SLP",45.70,"2024-12-30 00:00:00","2025-01-19 23:59:59",0,0,0,,"2024-09-18 20:28:05",0,"2024-11-19 00:23:02",0
35267,1,1611,"Peak surcharge - Large Package","SLP",0.00,"2025-01-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-09-18 20:28:05",0,"2024-09-18 20:28:24",0
35268,1,1611,"Peak surcharge - Residential","PSR",1.30,"2024-10-28 00:00:00","2024-11-24 23:59:59",0,0,0,,"2024-09-18 20:33:45",0,"2024-11-19 00:18:22",0
35270,1,1611,"Peak surcharge - Residential","PSR",1.44,"2024-11-25 00:00:00","2024-12-29 23:59:59",0,0,0,,"2024-09-18 20:33:45",0,"2024-11-19 00:18:22",0
35272,1,1611,"Peak surcharge - Residential","PSR",1.30,"2024-12-30 00:00:00","2025-01-19 23:59:59",0,0,0,,"2024-09-18 20:33:45",0,"2024-11-19 00:18:23",0
35274,1,1611,"Peak surcharge - Residential","PSR",0.00,"2025-01-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-09-18 20:33:45",0,"2024-09-18 20:33:54",0
35280,1,1611,"Peak Surcharge - Over Max","SOV",450.00,"2024-09-30 00:00:00","2024-11-24 23:59:59",0,0,0,,"2024-09-18 20:36:54",0,"2024-09-18 20:37:05",0
35282,1,1611,"Peak Surcharge - Over Max","SOV",500.00,"2024-11-25 00:00:00","2024-12-29 23:59:59",0,0,0,,"2024-09-18 20:36:54",0,"2024-09-18 20:37:06",0
35284,1,1611,"Peak Surcharge - Over Max","SOV",450.00,"2024-12-30 00:00:00","2025-01-19 23:59:59",0,0,0,,"2024-09-18 20:36:54",0,"2024-09-18 20:37:07",0
35286,1,1611,"Peak Surcharge - Over Max","SOV",0.00,"2025-01-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-09-18 20:36:54",0,"2024-09-18 20:37:07",0
35288,1,1611,"Shipping Charge Correction","SCC",1.65,"2024-09-18 21:00:00","2099-12-31 23:59:59",0,0,0,,"2024-09-18 20:38:13",0,"2024-09-18 20:38:22",0
38674,1,1611,"Additional Handling Charge","AHW-1",5.66,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:32:11",0,"2024-11-19 00:26:54",0
38675,1,1611,"Additional Handling Charge","AHW-2",6.14,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:32:11",0,"2024-11-19 00:26:54",0
38676,1,1611,"Additional Handling Charge","AHW-3",6.56,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:32:11",0,"2024-11-19 00:26:55",0
38677,1,1611,"Additional Handling Charge","AHW-4",7.13,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:32:11",0,"2024-11-19 00:26:55",0
38690,1,1611,"Additional Handling Charge","AHL-1",3.61,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:55",0
38691,1,1611,"Additional Handling Charge","AHL-2",4.02,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:56",0
38692,1,1611,"Additional Handling Charge","AHL-3",4.42,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:56",0
38693,1,1611,"Additional Handling Charge","AHL-4",4.92,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:56",0
38694,1,1611,"Additional Handling Charge","AHS-1",3.61,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:57",0
38695,1,1611,"Additional Handling Charge","AHS-2",4.02,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:57",0
38696,1,1611,"Additional Handling Charge","AHS-3",4.42,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:58",0
38697,1,1611,"Additional Handling Charge","AHS-4",4.92,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:58",0
38698,1,1611,"Additional Handling Charge","AHG-1",3.61,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:58",0
38699,1,1611,"Additional Handling Charge","AHG-2",4.02,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:59",0
38700,1,1611,"Additional Handling Charge","AHG-3",4.42,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:59",0
38701,1,1611,"Additional Handling Charge","AHG-4",4.92,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-11-19 00:26:59",0
38703,1,1611,"Peak Surcharge - Additional Handling","SAH",4.24,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:42:42",0,"2024-11-19 00:19:45",0
38705,1,1611,"Peak surcharge - Large Package","SLP",46.14,"2024-10-17 00:00:00","2024-11-19 23:59:59",0,0,0,,"2024-10-16 18:45:18",0,"2024-11-19 00:23:01",0
41413,1,1611,"Peak Surcharge - Additional Handling","SAH",4.20,"2024-11-20 00:00:00","2024-11-24 23:59:59",0,0,0,,"2024-10-16 18:42:41",0,"2024-10-16 18:43:09",0
41414,1,1611,"Peak surcharge - Large Package","SLP",45.70,"2024-11-20 00:00:00","2024-11-24 23:59:59",0,0,0,,"2024-10-16 18:45:17",0,"2024-10-16 18:45:34",0
41415,1,1611,"Additional Handling Charge","AHC-1",3.17,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41416,1,1611,"Additional Handling Charge","AHC-2",3.73,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41417,1,1611,"Additional Handling Charge","AHC-3",3.90,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41418,1,1611,"Additional Handling Charge","AHC-4",4.06,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41419,1,1611,"Additional Handling Charge","AHW-1",5.60,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-10-16 18:32:09",0,"2024-10-16 18:32:31",0
41420,1,1611,"Additional Handling Charge","AHW-2",6.09,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-10-16 18:32:09",0,"2024-10-16 18:32:31",0
41421,1,1611,"Additional Handling Charge","AHW-3",6.49,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-10-16 18:32:09",0,"2024-10-16 18:32:32",0
41422,1,1611,"Additional Handling Charge","AHW-4",7.06,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-10-16 18:32:09",0,"2024-10-16 18:32:32",0
41423,1,1611,"Additional Handling Charge","AHL-1",3.58,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41424,1,1611,"Additional Handling Charge","AHL-2",3.98,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41425,1,1611,"Additional Handling Charge","AHL-3",4.38,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41426,1,1611,"Additional Handling Charge","AHL-4",4.88,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41427,1,1611,"Additional Handling Charge","AHS-1",3.58,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41428,1,1611,"Additional Handling Charge","AHS-2",3.98,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41429,1,1611,"Additional Handling Charge","AHS-3",4.38,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41430,1,1611,"Additional Handling Charge","AHS-4",4.88,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41431,1,1611,"Additional Handling Charge","AHG-1",3.58,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41432,1,1611,"Additional Handling Charge","AHG-2",3.98,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41433,1,1611,"Additional Handling Charge","AHG-3",4.38,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41434,1,1611,"Additional Handling Charge","AHG-4",4.88,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41435,1,1611,"Large Package Surcharge","LLC-1",25.96,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41436,1,1611,"Large Package Surcharge","LLC-2",28.39,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41437,1,1611,"Large Package Surcharge","LLC-3",30.83,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41438,1,1611,"Large Package Surcharge","LLC-4",33.26,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41439,1,1611,"Large Package Surcharge","LLR-1",30.83,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41440,1,1611,"Large Package Surcharge","LLR-2",33.26,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41441,1,1611,"Large Package Surcharge","LLR-3",37.32,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41442,1,1611,"Large Package Surcharge","LLR-4",38.94,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41443,1,1611,"Large Package Surcharge","LPS-1",25.96,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41444,1,1611,"Large Package Surcharge","LPS-2",28.39,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41445,1,1611,"Large Package Surcharge","LPS-3",30.83,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41446,1,1611,"Large Package Surcharge","LPS-4",33.26,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41447,1,1611,"Large Package Surcharge","LPR-1",30.83,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41448,1,1611,"Large Package Surcharge","LPR-2",33.26,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41449,1,1611,"Large Package Surcharge","LPR-3",37.32,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41450,1,1611,"Large Package Surcharge","LPR-4",38.94,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41451,1,1611,"Delivery Area Surcharge Commercial","RDC",1.71,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41452,1,1611,"Delivery Area Surcharge Residential","RDR",2.54,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41453,1,1611,"Delivery Area Surcharge Commercial - Extended","LDC",2.13,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41454,1,1611,"Delivery Area Surcharge Residential - Extended","LDR",3.33,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41455,1,1611,"Remote Area Surcharge - 48 States","CAC",6.17,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41456,1,1611,"Remote Area Surcharge - 48 States","CAR",6.17,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
41457,1,1611,"Residential Surcharge","RES",2.40,"2024-11-20 00:00:00","2099-12-31 23:59:59",0,0,0,,"2024-07-30 20:00:00",0,"2024-07-30 20:00:00",0
