zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone,hidden,disabled,deleted,deleted_at,created_at,created_by,updated_at,updated_by
116417,10500,10599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116418,10600,10699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116419,10700,10799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116420,10800,10899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116421,10900,10999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116422,11000,11099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116423,11100,11199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116424,11200,11299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116425,11300,11399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116426,11400,11499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116427,11500,11599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116428,11600,11699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116429,11700,11799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116430,11800,11899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116431,11900,11999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116432,12000,12099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116433,12100,12199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116434,12200,12299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116435,12300,12399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116436,12400,12499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116437,12500,12599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116438,12600,12699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116439,12700,12799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116440,12800,12899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116441,12900,12999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116442,13000,13099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116443,13100,13199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116444,13200,13299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116445,13300,13399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116446,13400,13499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116447,13500,13599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116448,13600,13699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116449,13700,13799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116450,13800,13899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116451,13900,13999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116452,14000,14099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116453,14100,14199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116454,14200,14299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116455,14300,14399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116456,14400,14499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116457,14500,14599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116458,14600,14699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116459,14700,14799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116460,14800,14899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116461,14900,14999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116462,15000,15099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116463,15100,15199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116464,15200,15299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116465,15300,15399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116466,15400,15499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116467,15500,15599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116468,15600,15699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116469,15700,15799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116470,15800,15899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116471,15900,15999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116472,16000,16099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116473,16100,16199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116474,16200,16299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116475,16300,16399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116476,16400,16499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116477,16500,16599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116478,16600,16699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116479,16700,16799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116480,16800,16899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116481,16900,16999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116482,17000,17099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116483,17100,17199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116484,17200,17299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116485,17300,17399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116486,17400,17499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116487,17500,17599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116488,17600,17699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116489,17700,17799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116490,17800,17899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116491,17900,17999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116492,18000,18099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116493,18100,18199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116494,18200,18299,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116495,18300,18399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116496,18400,18499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116497,18500,18599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116498,18600,18699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116499,18700,18799,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116500,18800,18899,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116501,18900,18999,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116502,19000,19099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116503,19100,19199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116504,19200,19299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116505,19300,19399,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116506,19400,19499,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116507,19500,19599,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116508,19600,19699,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116509,19700,19799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116510,19800,19899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116511,19900,19999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116512,20000,20099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116513,20100,20199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116514,20200,20299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116515,20300,20399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116516,20400,20499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116517,20500,20599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116518,20600,20699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116519,20700,20799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116520,20800,20899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116521,20900,20999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116522,21000,21099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116523,21100,21199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116524,21200,21299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116525,21400,21499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116526,21500,21599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116527,21600,21699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116528,21700,21799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116529,21800,21899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116530,21900,21999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116531,22000,22099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116532,22100,22199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116533,22200,22299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116534,22300,22399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116535,22400,22499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116536,22500,22599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116537,22600,22699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116538,22700,22799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116539,22800,22899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116540,22900,22999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116541,23000,23099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116542,23100,23199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116543,23200,23299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116544,23300,23399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116545,23400,23499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116546,23500,23599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116547,23600,23699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116548,23700,23799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116549,23800,23899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116550,23900,23999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116551,24000,24099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116552,24100,24199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116553,24200,24299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116554,24300,24399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116555,24400,24499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116556,24500,24599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116557,24600,24699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116558,24700,24799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116559,24800,24899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116560,24900,24999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116561,25000,25099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116562,25100,25199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116563,25200,25299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116564,25300,25399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116565,25400,25499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116566,25500,25599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116567,25600,25699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116568,25700,25799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116569,25800,25899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116570,25900,25999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116571,26000,26099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116572,26100,26199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116573,26200,26299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116574,26300,26399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116575,26400,26499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116576,26500,26599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116577,26600,26699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116578,26700,26799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116579,26800,26899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116580,27000,27099,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116581,27100,27199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116582,27200,27299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116583,27300,27399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116584,27400,27499,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116585,27500,27599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116586,27600,27699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116587,27700,27799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116588,27800,27899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116589,27900,27999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116590,28000,28099,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116591,28100,28199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116592,28200,28299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116593,28300,28399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116594,28400,28499,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116595,28500,28599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116596,28600,28699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116597,28700,28799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116598,28800,28899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116599,28900,28999,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116600,29000,29099,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116601,29100,29199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116602,29200,29299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116603,29300,29399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116604,29400,29499,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116605,29500,29599,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116606,29600,29699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116607,29700,29799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116608,29800,29899,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116609,29900,29999,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116610,30000,30099,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116611,30100,30199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116612,30200,30299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116613,30300,30399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116614,30400,30499,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116615,30500,30599,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116616,30600,30699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116617,30700,30799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116618,30800,30899,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116619,30900,30999,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116620,31000,31099,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116621,31100,31199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116622,31200,31299,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116623,31300,31399,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116624,31400,31499,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116625,31500,31599,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116626,31600,31699,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116627,31700,31799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116628,31800,31899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116629,31900,31999,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116630,32000,32099,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116631,32100,32199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116632,32200,32299,120,4,102,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116633,32300,32399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116634,32400,32499,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116635,32500,32599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116636,32600,32699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116637,32700,32799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116638,32800,32899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116639,32900,32999,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116640,33000,33099,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116641,33100,33199,120,4,105,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116642,33200,33299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116643,33300,33399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116644,33400,33499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116645,33500,33599,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116646,33600,33699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116647,33700,33799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116648,33800,33899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116649,33900,33999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116650,34100,34199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116651,34200,34299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116652,34400,34499,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116653,34600,34699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116654,34700,34799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116655,34900,34999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116656,35000,35099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116657,35100,35199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116658,35200,35299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116659,35400,35499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116660,35500,35599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116661,35600,35699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116662,35700,35799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116663,35800,35899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116664,35900,35999,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116665,36000,36099,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116666,36100,36199,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116667,36200,36299,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116668,36300,36399,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116669,36400,36499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116670,36500,36599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116671,36600,36699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116672,36700,36799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116673,36800,36899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116674,36900,36999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116675,37000,37099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116676,37100,37199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116677,37200,37299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116678,37300,37399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116679,37400,37499,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116680,37500,37599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116681,37600,37699,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116682,37700,37799,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116683,37800,37899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116684,37900,37999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116685,38000,38099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116686,38100,38199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116687,38200,38299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116688,38300,38399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116689,38400,38499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116690,38500,38599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116691,38600,38699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116692,38700,38799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116693,38800,38899,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116694,38900,38999,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116695,39000,39099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116696,39100,39199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116697,39200,39299,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116698,39300,39399,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116699,39400,39499,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116700,39500,39599,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116701,39600,39699,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116702,39700,39799,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116703,39800,39899,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116704,39900,39999,120,4,103,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116705,40000,40099,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
116706,40100,40199,120,4,104,0,0,0,,2024/12/3 1:48,0,2024/12/3 1:48,0
