rate_company_id,company_id,service_id,weight,unit,zone,fee,start_date,end_date,created_at,created_by,updated_at,updated_by
,1,3367,90,lb,2,24.21,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,91,lb,2,24.22,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,92,lb,2,24.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,93,lb,2,25.09,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,94,lb,2,25.23,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,95,lb,2,25.56,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,96,lb,2,26.14,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,97,lb,2,27.26,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,98,lb,2,27.62,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,99,lb,2,27.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,100,lb,2,28.17,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,101,lb,2,28.72,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,102,lb,2,28.73,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,103,lb,2,29.04,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,104,lb,2,29.04,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,105,lb,2,30.55,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,106,lb,2,30.77,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,107,lb,2,31.07,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,108,lb,2,31.07,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,109,lb,2,32.28,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,110,lb,2,32.88,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,111,lb,2,32.88,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,112,lb,2,32.95,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,113,lb,2,32.95,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,114,lb,2,33.4,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,115,lb,2,34.07,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,116,lb,2,34.44,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,117,lb,2,34.47,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,118,lb,2,35.16,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,119,lb,2,35.8,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,120,lb,2,36.39,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,121,lb,2,36.41,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,122,lb,2,36.85,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,123,lb,2,37.11,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,124,lb,2,37.15,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,125,lb,2,37.2,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,126,lb,2,38.2,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,127,lb,2,38.3,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,128,lb,2,38.63,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,129,lb,2,38.98,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,130,lb,2,39.03,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,131,lb,2,39.73,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,132,lb,2,40.04,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,133,lb,2,40.14,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,134,lb,2,40.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,135,lb,2,41.59,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,136,lb,2,41.9,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,137,lb,2,41.9,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,138,lb,2,42.69,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,139,lb,2,43.04,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,140,lb,2,43.43,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,141,lb,2,43.85,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,142,lb,2,44.02,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,143,lb,2,44.09,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,144,lb,2,45.63,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,145,lb,2,45.63,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,146,lb,2,45.63,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,147,lb,2,45.75,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,148,lb,2,45.79,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,149,lb,2,45.79,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,150,lb,2,45.79,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,1,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,2,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,3,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,4,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,5,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,6,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,7,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,8,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,9,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,10,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,11,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,12,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,13,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,14,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,15,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,16,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,17,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,18,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
,1,3367,19,lb,3,9.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,1,2026/1/5 0:00,1
