zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone,start_date,end_date
,08300,08399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08400,08499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08500,08599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08600,08699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08700,08799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08800,08899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,08900,08999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,09000,09099,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09100,09199,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09200,09299,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09300,09399,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09400,09499,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09500,09599,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09600,09699,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09700,09799,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09800,09899,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,09900,09999,19071,2,1,2025/12/23 0:00,2099/12/31 23:59
,10000,10099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10100,10199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10200,10299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10300,10399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10400,10499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10500,10599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10600,10699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10700,10799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10800,10899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,10900,10999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11000,11099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11100,11199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11200,11299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11300,11399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11400,11499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11500,11599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11600,11699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11700,11799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11800,11899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,11900,11999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12000,12099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12100,12199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12200,12299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12300,12399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12400,12499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12500,12599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12600,12699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12700,12799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12800,12899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,12900,12999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13000,13099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13100,13199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13200,13299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13300,13399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13400,13499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13500,13599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13600,13699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13700,13799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13800,13899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,13900,13999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14000,14099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14100,14199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14200,14299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14300,14399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14400,14499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14500,14599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14600,14699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14700,14799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14800,14899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,14900,14999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15000,15099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15100,15199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15200,15299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15300,15399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15400,15499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15500,15599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15600,15699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15700,15799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15800,15899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,15900,15999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16000,16099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16100,16199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16200,16299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16300,16399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16400,16499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16500,16599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16600,16699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16700,16799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16800,16899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,16900,16999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17000,17099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17100,17199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17200,17299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17300,17399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17400,17499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17500,17599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17600,17699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17700,17799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17800,17899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,17900,17999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18000,18099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18100,18199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18200,18299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18300,18399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18400,18499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18500,18599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18600,18699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18700,18799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18800,18899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,18900,18999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19000,19099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19100,19199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19200,19299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19300,19399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19400,19499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19500,19599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19600,19699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19700,19799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19800,19899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,19900,19999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20000,20099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20100,20199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20200,20299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20300,20399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20400,20499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20500,20599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20600,20699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20700,20799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20800,20899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,20900,20999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21000,21099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21100,21199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21200,21299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21400,21499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21500,21599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21600,21699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21700,21799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21800,21899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,21900,21999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22000,22099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22100,22199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22200,22299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22300,22399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22400,22499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22500,22599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22600,22699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22700,22799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22800,22899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,22900,22999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23000,23099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23100,23199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23200,23299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23300,23399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23400,23499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23500,23599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23600,23699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23700,23799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23800,23899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,23900,23999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24000,24099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24100,24199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24200,24299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24300,24399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24400,24499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24500,24599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24600,24699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24700,24799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24800,24899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,24900,24999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25000,25099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25100,25199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25200,25299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25300,25399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25400,25499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25500,25599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25600,25699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25700,25799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25800,25899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,25900,25999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26000,26099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26100,26199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26200,26299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26300,26399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26400,26499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26500,26599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26600,26699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26700,26799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,26800,26899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27000,27099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27100,27199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27200,27299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27300,27399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27400,27499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27500,27599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27600,27699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27700,27799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27800,27899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,27900,27999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28000,28099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28100,28199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28200,28299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28300,28399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28400,28499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28500,28599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28600,28699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28700,28799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28800,28899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,28900,28999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29000,29099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29100,29199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29200,29299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29300,29399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29400,29499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29500,29599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29600,29699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29700,29799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29800,29899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,29900,29999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30000,30099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30100,30199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30200,30299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30300,30399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30400,30499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30500,30599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30600,30699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30700,30799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30800,30899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,30900,30999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31000,31099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31100,31199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31200,31299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31300,31399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31400,31499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31500,31599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31600,31699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31700,31799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31800,31899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,31900,31999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32000,32099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32100,32199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32200,32299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32300,32399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32400,32499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32500,32599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32600,32699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32700,32799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32800,32899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,32900,32999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33000,33099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33100,33199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33200,33299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33300,33399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33400,33499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33500,33599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33600,33699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33700,33799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33800,33899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,33900,33999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34000,34099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34100,34199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34200,34299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34400,34499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34600,34699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34700,34799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,34900,34999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,35000,35099,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35100,35199,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35200,35299,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35400,35499,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35500,35599,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35600,35699,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35700,35799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,35800,35899,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,35900,35999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36000,36099,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36100,36199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36200,36299,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36300,36399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36400,36499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36500,36599,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,36600,36699,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,36700,36799,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,36800,36899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,36900,36999,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,37000,37099,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,37100,37199,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37200,37299,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,37300,37399,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37400,37499,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37500,37599,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,37600,37699,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37700,37799,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37800,37899,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,37900,37999,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,38000,38099,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38100,38199,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38200,38299,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38300,38399,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38400,38499,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38500,38599,19071,2,8,2025/12/23 0:00,2099/12/31 23:59
,38600,38699,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38700,38799,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38800,38899,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,38900,38999,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39000,39099,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39100,39199,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39200,39299,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39300,39399,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39400,39499,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39500,39599,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
,39600,39699,19071,2,7,2025/12/23 0:00,2099/12/31 23:59
