zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone,start_date,end_date
,18400,18499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,18500,18599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,18600,18699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,18700,18799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,18800,18899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,18900,18999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19000,19099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19100,19199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19200,19299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19300,19399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19400,19499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19500,19599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19600,19699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19700,19799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19800,19899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,19900,19999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20000,20099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20100,20199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20200,20299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20300,20399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20400,20499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20500,20599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20600,20699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20700,20799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20800,20899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,20900,20999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21000,21099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21100,21199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21200,21299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21400,21499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21500,21599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21600,21699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21700,21799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21800,21899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,21900,21999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22000,22099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22100,22199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22200,22299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22300,22399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22400,22499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22500,22599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22600,22699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22700,22799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22800,22899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,22900,22999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23000,23099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23100,23199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23200,23299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23300,23399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23400,23499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23500,23599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23600,23699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23700,23799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23800,23899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,23900,23999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24000,24099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24100,24199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24200,24299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24300,24399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24400,24499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24500,24599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24600,24699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24700,24799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24800,24899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,24900,24999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25000,25099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25100,25199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25200,25299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25300,25399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25400,25499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25500,25599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25600,25699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25700,25799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25800,25899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,25900,25999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26000,26099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26100,26199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26200,26299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26300,26399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26400,26499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26500,26599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26600,26699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26700,26799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,26800,26899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27000,27099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27100,27199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27200,27299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27300,27399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27400,27499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27500,27599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27600,27699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27700,27799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27800,27899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,27900,27999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28000,28099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28100,28199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28200,28299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28300,28399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28400,28499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28500,28599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28600,28699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28700,28799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28800,28899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,28900,28999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29000,29099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29100,29199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29200,29299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29300,29399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29400,29499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29500,29599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29600,29699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29700,29799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29800,29899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,29900,29999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30000,30099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30100,30199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30200,30299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30300,30399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30400,30499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30500,30599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30600,30699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30700,30799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30800,30899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,30900,30999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31000,31099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31100,31199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31200,31299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31300,31399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31400,31499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31500,31599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31600,31699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31700,31799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31800,31899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,31900,31999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32000,32099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32100,32199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32200,32299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32300,32399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32400,32499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32500,32599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32600,32699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32700,32799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32800,32899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,32900,32999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33000,33099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33100,33199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33200,33299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33300,33399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33400,33499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33500,33599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33600,33699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33700,33799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33800,33899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,33900,33999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34000,34099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34100,34199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34200,34299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34400,34499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34600,34699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34700,34799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,34900,34999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,35000,35099,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35100,35199,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35200,35299,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35400,35499,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35500,35599,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35600,35699,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35700,35799,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35800,35899,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,35900,35999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36000,36099,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36100,36199,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36200,36299,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36300,36399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36400,36499,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,36500,36599,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,36600,36699,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,36700,36799,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,36800,36899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,36900,36999,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,37000,37099,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,37100,37199,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,37200,37299,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,37300,37399,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,37400,37499,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,37500,37599,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,37600,37699,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,37700,37799,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,37800,37899,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,37900,37999,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,38000,38099,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38100,38199,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38200,38299,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38300,38399,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38400,38499,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38500,38599,19063,2,8,2025/12/19 0:00,2099/12/31 23:59
,38600,38699,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38700,38799,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38800,38899,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,38900,38999,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39000,39099,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39100,39199,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39200,39299,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39300,39399,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39400,39499,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39500,39599,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
,39600,39699,19063,2,7,2025/12/19 0:00,2099/12/31 23:59
